Account ID,Account Name,Segment,Package,CSM,Interview Date,Active today,Amenity gap detector,Calendar block monitor,Calendar conflict detector,Check-in readiness command,Cleaning conflict detector,Daily task coverage board,Guest commitment tracker,Inquiry expiry manager,Maintenance block agent,Maintenance tracker,Reservation duplicate detector,Reservation handoff brief,Reservation readiness surfacer,Review to task dispatcher,Risky reservation detector,Stay status reconciler,Team access auditor,Translation gap filler,Vacancy task detector,Weekly operations brief,Negative review challenger,Review response master,Saved reply optimizer,Checkout balance collection,Fee configuration detector,Multi-unit fee detector,Security deposit extender,Tax configuration auditor,Unpaid reservation tracker,Advance deposit checker,Cancelled reservation reconciler,Negative owner revenue detector,Realization window auditor,Listing ownership gap finder,Owner payment details collector,Airbnb quality detector,# Active
691be87fe20d659c1e6bd35d,Violet Group Ltd,Mid-Market,pro,Rafael Merchán,,true,V,,V,,,,,V,,,,,,,,V,,,,V,,,,,V,,,,V,V,,,,,,V,9
5be2168ff587930038b6ae0d,Allen Thomas,Mid-Market,pro,Benjamin Lockard,,true,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,2
67463a3cfb1543cbd527a5e2,"Legacy Corporate Properties, Inc.",Mid-Market,pro,Benjamin Lockard,,true,V,V,V,V,,,V,V,,,,,,,,,,,,,,,,,,,,,,,V,,,V,,V,9
69cc4d66a9f6b32e370fe8f5,GEKO S.A.C.,Mid-Market,pro,Daniela Collazo,,true,V,,,V,V,V,,,V,V,,,,,,,,,,V,,,V,,,,,,,,,,,,,V,9
6745e54b4205b64ae791d921,Kindle Ridge,SMB,pro,Ramiro Peña,,true,,,,V,,,OFF,V,,,,,,V,OFF,,,,,V,,OFF,,,,,,,,,,,,,,,4
5c239af5aff3ee0028284d7d,Neat Suites,SME,pro,Stacy Wesson,,true,,V,,,,,V,,,,,V,,,V,,,,,,V,V,V,,V,,,V,,,,,,,,V,10
65cb786f36da152bda20cb1d,Gestion Ma Kabane,Mid-Market,pro,Ram Cheriyath,,true,,,,OFF,,,,,,V,,,,V,V,,,,,V,V,,,,,,,,,,,,,,,,5
691ef73751ad620fe8272c78,"El Pampero Investimentos, Lda",SMB,pro,Ander Vicente,,true,,,,,,,V,,,,,,,,V,,,,,V,,,,,,,,,V,,,,,,,,4
64c8ce07e81a04c3247ccaf8,KIPPAL,SMB,pro,Tatiana Del Rosario,,true,,,,,,V,,,,,,V,,,,,,,,V,,,,,,,,V,,,,,,,,,4
671facea217e6427c3ae8e62,KRG Vacation Rentals,Mid-Market,pro,Enjoli Mitchell,,true,,V,V,V,V,V,V,V,,V,V,,,,V,V,,V,,,V,V,V,,V,,,,V,,,,,V,OFF,V,19
667045cceba67e5ba8a581db,CoolBnBs,Mid-Market,pro,Enjoli Mitchell,,true,V,,,,,,OFF,V,,,,V,,,OFF,,,,,V,V,V,,,,,,V,,,,,,,,V,8
68c9af7ae470f3f13410f6b1,PMI Estes Park,Mid-Market,pro,Tove May,,true,,,,V,,,,,,,V,,,,V,,V,,,,V,,,,V,,,,V,,,,,,V,,8
636ab0a7212e8b004f9f7610,Get RED-y Vacations,Mid-Market,pro,Josue Paredes,,true,,,,,,,V,,,,,V,,,,,,,,V,V,V,,,V,,,V,V,,,,,,V,V,10
637e8a64b8e6e50030a658b7,trey@modernvrm.com,Mid-Market,pro,Zafar Khan,,true,V,,V,V,,V,V,V,,V,V,V,,V,V,V,,,,V,V,V,V,,V,,,V,V,V,V,,,,V,V,23
665046f77fe2c5eeeb5cac66,Unik Vacation,Mid-Market,pro,Mattia Peressini,,true,V,,,,,,V,,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,V,6
6a29bb58b474dc31355a117c,Hive Holiday Homes,SME,pro,Francesca Pastore,,true,V,V,V,V,,V,V,V,,V,,V,,V,,,,V,,,V,V,V,,V,,,,,,,,,,V,V,17
6779e5da309e10ff8a2b7b3f,Sophia,Mid-Market,pro,Ram Cheriyath,,true,,,V,OFF,,V,,V,,,,,,,,,,,,V,,V,,,,,,,,,,,,,,,5
66eced7f1dc77ec07955d9a2,Beach Huts Middleton,Mid-Market,pro,Katherine Ting,,true,,,,OFF,,V,OFF,,,,,,,,OFF,,,,,,,,,,,,,,,,,,,,,,1
66561ff3a2804e4d37b295ae,Shore Thing Property LLC,SME,pro,Matthew Bonasera,,true,V,,V,OFF,,,,,,,V,,,V,,,,,,,V,V,V,,V,,,V,V,V,V,,,,,V,13
5bdb0bb50176f0003e48d8bb,Angel Host Inc,Enterprise,enterprise,Daniela Collazo,,true,,,V,OFF,,,V,OFF,,V,,V,,V,,,,,,,V,V,V,,,,,,V,,,,,,,,9
68502ae069052da60a37bb35,PMI Grand Partners,SMB,pro,Austen Bernhardt,,true,,,,OFF,,,V,,,,,V,,,V,,,,,V,V,V,V,,V,,,V,V,V,V,,,,V,,13
62dfb5609b58d9003489fdd9,Short Term Accommodation Management,Mid-Market,pro,Rebecca Virgin,,true,V,V,,OFF,,,V,V,,,,V,,,V,,V,,V,V,V,V,V,,,,,,V,,,,,,,V,14
677364cf309e10ff8a2b7823,stay albatross,Mid-Market,pro,Ambar Jenrette,,true,V,,V,V,,,,,,,,,,,V,,,,,V,V,,V,,,,,,V,V,,,,,,V,10
67b60a1a5e080b23fd369971,Property Management Brickell,SMB,pro,Carlos Noriega,,true,,,,,,,,V,,,,V,,,,,,,,,V,V,V,,,,,,,,,,,,V,V,7
67ab756274bbea4a11fa70fd,PMI Home Team,SMB,pro,Lionel Glover,,true,V,,V,,,,V,,,,,,,V,,,,,,,V,V,V,,V,,V,V,V,V,V,,,,,V,14
679c2d7ff6fab777ee05be5d,PMI Realty Management NW,Mid-Market,pro,Austen Bernhardt,,true,,,V,,,,,OFF,,,V,,,,OFF,V,,,,V,V,,V,,OFF,,,,OFF,V,V,,,,,V,9
6a0d837b3a9fbb09f420ad57,HejU,SMB,pro,Daniel Sanchez,,true,,,,,,,,V,,,,,,,V,,,,,,,,,,,,,,,,,,,,,V,3
6786c86d1e8afb8c9a78be4b,Lanui Realty,Mid-Market,pro,Matthew Bonasera,,true,V,,V,V,,V,V,V,,V,V,V,,V,V,V,V,V,V,V,V,V,V,,V,,,V,V,,,,,,,V,23
697b85ea663b9035ac4ca684,Stay on 30a,SME,pro,Tatiana Figueroa,,true,V,V,V,V,,,V,,,,V,V,,,V,,V,,,V,V,V,V,,V,,,,V,V,V,,,,,V,18
674c89854205b64ae791db2d,Apex Short Term Stays,SME,pro,Audrey Puylaert,,true,,,V,,,V,,,V,V,,,,V,,,,,,V,V,V,,,,,,,V,,,,,,,,9
67ec440548a9aa094fae1946,The Dolly House,SMB,pro,Salome Alvarez,,true,V,,,OFF,,,V,V,,,V,,,,V,,,,,V,V,V,,,V,,,,,V,,,,,,V,11
62b337033513aa00347a2410,Jeff Nisius,Mid-Market,pro,Ram Cheriyath,,true,V,,V,,,V,V,V,,V,V,V,V,V,V,V,V,V,,V,V,V,V,,V,,V,V,V,,V,,,V,,V,25
69f3b416e330761c405c948f,Hearth and Haven Vacation Rentals,Mid-Market,pro,Carlos Villarreal,,true,,,V,,,,,V,,,V,,,,V,,,,,,V,V,,,V,,,V,V,,,,,V,,V,11
69f23c0fa36ffdd10686883b,Bahaya Studio,SMB,pro,Giorgia Ruocci,,true,V,V,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,V,V,V,V,OFF,V,,V,,V,V,V,,,,,V,V,V,28
693ff4b9570de86384a95d56,Homega,SMB,pro,Guesty Support,,true,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
6862e08eb12c774daba2501a,LS Living Solutions GmbH,SMB,pro,Mattia Peressini,,true,V,,,V,,V,V,V,,,,,V,,V,V,,V,,V,V,V,,,V,,,V,V,,,,,,,V,16
696e041db558d35d8ff05dbb,Chimento Properties,SMB,pro,Daniel Sanchez,,true,V,V,V,OFF,,,V,V,,,,,,V,V,V,V,V,V,V,V,V,V,,,,,,,,V,,,V,,V,18
6807edbdabdb443652813879,CaymanVacation.com Inc.,SME,pro,Michelle Kim,,true,V,,V,V,,OFF,V,,,V,V,V,,V,V,,,,,V,V,,V,,V,,,,V,V,V,,,,,V,17
68dc7179455d7fda43611a4e,Mayan Getaways,SMB,pro,Carlos Noriega,,true,,,,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,V,3
6334a9f4fbc794003300a8df,Holdfast Holdings LLC,SME,pro,Oscar Nomura,,true,V,,,OFF,,V,OFF,,,,,V,,,,,,,,,V,,,,,,,,,,,,,,,V,5
61c3cb157f91160032321589,Capitalia,Enterprise,enterprise,Daniela Collazo,,true,,V,V,V,V,V,V,V,V,V,V,V,,V,V,V,V,,V,V,V,V,V,,,,V,V,V,V,V,,,,,,25
697a2cee97c71aa6720b0d44,Mountain Laurel Chalets,SME,pro,Michelle Kim,,true,V,,,,,V,V,,,V,,V,,,V,,,,,V,,,,,V,,,,,,,,,,,V,9
6911fd1e550760fa8fef6f06,PMI Orlando,Mid-Market,pro,Michelle Kim,,true,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,V,,,,,,,,2
680f840727962971e7ee00c0,Wyndale Living,SMB,pro,Courtney Trow,,true,V,V,,,,,V,,,,,V,,,V,,,V,,,V,V,V,,,,,,,,,,,,,V,10
66d8f05354b7aad995340e48,Duna Stays,Mid-Market,pro,Oscar Rodriguez,,true,V,V,V,,,,V,V,,,,,,,,,,,,,V,V,,,V,,,V,,,,,,V,,V,11
636e32938bd5a2003029bee5,City Superhost Ltd,SME,pro,Francesca Pastore,,true,V,V,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,V,4
69933bef41d409613cc75390,Brickon Baja,SMB,pro,Guesty Support,,false,OFF,OFF,OFF,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
68da7920455d7fda43611996,Juan Martin Starobinsky,SMB,pro,Lionel Glover,,true,V,,,OFF,,,V,,,,,V,,V,V,,,V,,V,V,,V,,,,,,,,,,,,,,9
6536e701dc41f79f2ebae0fb,"What matters, we host.",Mid-Market,pro,Pablo Paez,,true,V,,V,V,,V,,,,V,V,,,,V,,,,,,V,,V,,,,,V,,,,,,V,,V,12
68f6332c669647d6ff17ddb7,DoCo Vacations,SME,pro,Benjamin Lockard,,true,V,,,,,,V,,,,,,,,,,,,,V,V,V,V,,,,,,V,,,,,,,,7
687a54c92757e823e9782877,PMI Coeur d'Alene,SMB,pro,Austen Bernhardt,,true,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,V,2
54f14865ee377a1100ad6b25,Great Dwellings,SME,pro,Michelle Kim,,true,,V,,,,,,V,,,V,,,,,,,,,,V,,,,,,,V,,,,,,,,V,6
66b8767209f6eb953cb9dd73,AirDXB,Enterprise,enterprise,Ayman Hazm,,true,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,1
64cac18910bac429a7655ab5,AM Group LLC,Mid-Market,pro,Audrey Puylaert,,true,,,V,,,,OFF,,,,V,,,,V,,,,,,V,V,,,,,,,V,,,,,,,,6
6797aaf008ad1c127b6c4a3f,BozemanBnB,Mid-Market,pro,Carlos Noriega,,true,,,V,OFF,,,,,,,,,,,,,,,,,V,,,,,,,,V,,,,,,,,3
67c97d3940e1ed4a6dae295e,Tatiana Filipa Gonçalves Silva Unipessoal Lda,SMB,pro,Giorgia Ruocci,,true,V,,,,,,,,,,,,,,V,,,,,,,,,,V,,,,V,V,V,,,,,,6
6760b6a132d244f081e68774,PMI Southeast CT,Mid-Market,pro,Tove May,,true,V,,,,,,,,,,,V,,,,,,,,,,,,,,,,,V,,V,,,,,,4
66437bd7edfdf84f83ebd3ef,Franklin Suites South Beach,Mid-Market,pro,Oscar Nomura,,true,,,,,,,V,,,,,V,,,,,,,,,,,,,V,,,,,,,,,,,,3
64d67002752b5efdc3216c49,Beach Weekend,SME,pro,Cameron Gray,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,V,,V,,,,,,3
67fd56ef56bac59fb2d49fe0,Dorsen Stay,Mid-Market,pro,Michelle Kim,,true,,,V,V,,,,,,,,,,,V,,,,,,V,V,V,,,,,,V,,,,,,,,7
68d6e9bc455d7fda436118d3,BUHO Property,SMB,pro,Salome Alvarez,,true,V,,V,OFF,,V,V,,,,V,,,V,V,V,V,V,,V,V,V,,,V,,,,V,,V,,,,,,16
5e86008f3b57e50029c6f7a3,COASTAWAYS,Mid-Market,pro,Courtney Trow,,true,V,,V,OFF,,,,V,,,V,V,,V,V,,V,V,,V,V,V,V,,V,,V,,V,V,V,,,,,,18
6894940b8fa2976c485f6a7b,ACP Property Management,SMB,pro,Rafael Merchán,,true,,,V,,,,V,V,,,V,V,,,V,,,V,,V,V,V,,,,,,,,,V,,,,,,11
614f3a3a96a3a1002ffb58df,PBD Living,Mid-Market,pro,Enjoli Mitchell,,true,V,,,,,,V,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,3
699f438e5042ea2535f13f10,Platinum Corporate Housing LLC,Mid-Market,pro,Benjamin Lockard,,true,,,V,,,,,V,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,,5
630c144076877b0034570fe8,Nashville Vacation Homes,SMB,pro,Guesty Support,,true,,,,,,,,,,,,,,,,,,,,,V,V,,,,,,,,,,,,,,,2
69fe47335345bf1c5c6bc4e5,Casiola Four Corners,SMB,pro,Airflow Integration,,true,,,,V,,,V,V,,,,,,,,,,,,,V,V,V,,,,,,,,,,,,,,6
65a667e4b9e4d7d58c549b97,CiCoSolutions Limited,Mid-Market,pro,Carla Scimia,,true,,,V,OFF,,,,,,,,,,,,,V,,,V,,,,,,,,,,V,V,,,,,,5
6982112b53b1f96a082bd86a,STL Stays,Mid-Market,pro,Ander Vicente,,true,V,,V,V,,V,V,V,,,V,,,V,,,V,V,,,V,V,V,,,,V,,V,V,,,,,V,,17
64d55cb7ce67eb04531a85a4,"Travel Luxe Vacation Rental Management, LLC",Mid-Market,pro,Audrey Puylaert,,true,V,,,OFF,,V,OFF,V,,V,,,,,V,,,V,,V,,,V,,,,V,,V,,,,,,,,10
68f72d1b669647d6ff17de0a,Laydo Lodges,SMB,pro,Giorgia Ruocci,,true,,,,V,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6824de7a9bf7f8c07ec23e87,The Penthouse at Grand Plaza,Mid-Market,pro,Diana Chalita,,true,,,,,,,,,,,,,,,V,,,,,V,,,,,,,,,,,,,,,,,2
699699720e798385617b4d65,Whistler Breaks Vacation Rentals Ltd,Mid-Market,pro,Alexandra Laframboise,,true,,,,,,V,,,,,V,,,,,,,,,,,,,,,,,V,V,V,V,,,,,,6
68dc0ec1ea1895d9005ea5b5,Jaco Homes,Mid-Market,pro,Josue Paredes,,true,,,,,,,,V,,,V,,,,,,V,,,V,V,V,V,,,,,,,,,,,,,,7
5d0ad220923bcf001fbf0f27,goldnest,SME,pro,Tatiana Figueroa,,true,V,,V,,,,V,V,,,V,V,,,V,V,V,,,V,V,V,,,,,V,V,V,,,,,,,,15
668416f75cf364d3f1d4fc02,La Loge du Bassin,SMB,pro,Ander Vicente,,true,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,V,V,V,,,,,,4
64139ff3c65440002b13309c,Open Road Stays,Mid-Market,pro,Carlos Villarreal,,true,,,,,,V,V,,,,,V,,,V,,,,,V,V,V,V,,V,,,V,,,,,,,,,10
5ace5614361a370024403cf2,Victor Feria,Mid-Market,pro,Oscar Nomura,,true,,,,,,,V,,,,,,,,V,,,,,,V,V,V,,,,,,,,,,,,,,5
697b6d7018d47177e4626409,360 Suítes,Enterprise,enterprise,Tatiana Figueroa,,true,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6728b004be4aa729794a58b4,Homeprime,Enterprise,enterprise,Steven Brumwell,,true,,,V,,,,V,,,,,,,,V,,,,,,V,,,,,,,,,,V,,,,,,5
686df480848cfe372d8d3444,T R P S VACATION HOMES RENTAL CO. L.L.C,Mid-Market,pro,Joaquin Benitez,,true,,,,,,,,,,,,,,,V,,V,,,,,,,,,,,,,V,,,,,,,3
68409606f3014ca4db02ba03,Apex Experience,SMB,pro,Tatiana Del Rosario,,true,V,,,,,,V,,,,,,,,,,,V,,V,V,V,V,,,,,,,,,,,,,,7
5e5943189deedf002d55fa23,Kim Herrlein,Mid-Market,pro,Oscar Nomura,,true,,,,V,,V,V,OFF,,V,,,,V,,,,,,,,,,,,,V,,,,,,,,,,6
649b55e80e74c200484af7e9,Calibrate Estates LLC,Mid-Market,pro,Enjoli Mitchell,,true,V,,,OFF,,,V,OFF,,V,,,,,,,V,,,V,,,,,,,,,,,,,,,,,5
6362ae0ca530a300606728c4,Carolina Palm Vacations,SME,pro,Cameron Gray,,false,,,OFF,,,,OFF,,,,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,0
68bf98615ae37cf73089f9b7,Visit Vail By Esquiar LLC,Mid-Market,pro,Matthew Bonasera,,true,V,,V,,,V,V,,,,,,,,,,,,,,,V,,,V,,,V,V,V,,,,,V,,10
6602f6870e127ba484a75426,Las Clementinas Hospitality,SMB,pro,Tatiana Del Rosario,,true,,,,,,,,,,,,V,,,V,,,,,,,,,,,,,,V,V,,,,,,,4
679bac6985f74b5fe968cf22,Hosted by Sleepover Ltd,SMB,pro,Dana Evans,,true,,,,,,,,,,,,,,,V,,,,,V,V,V,,,,,,,V,,,,,,V,,6
6737c1df54b397d19ec27003,Auszeit Apartments,Mid-Market,pro,Joaquin Benitez,,true,,,,,,,,,,,,,,V,V,,,,,,,,,,,,,,,,,,,,,,2
68a4bfc198a490922e9193f4,B-Infiniti Villas & Homes,Mid-Market,pro,Courtney Trow,,true,,,,V,,,V,,,V,,V,,V,,,,,,V,V,V,V,,V,,,,V,,,,,,,,11
691f524a51ad620fe8272c90,Flex Immobilier,Mid-Market,pro,Audrey Puylaert,,true,V,,V,V,,V,V,V,,V,V,V,,V,V,V,,V,,V,V,V,V,,,,,,,,,,,,,,17
68a2b19a05a59cdc4ff30418,"TAMON CAPITAL GROUP, LLC",SMB,pro,Oscar Rodriguez,,true,V,,V,V,,V,V,V,,V,V,V,,V,V,V,V,V,,V,V,V,V,,V,,V,V,V,,,,,,V,,23
67ab1db45e080b23fd369637,Maria Jose Perez,SMB,pro,Guesty Support,,true,,,,V,,,,,,V,,V,,,V,,,,,,,,,,,,,,V,,,,,,,,5
622728f1e729f7003530a929,Equity Residences,Mid-Market,pro,Oscar Nomura,,true,,,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,1
686fb07b6376a7987b6c1618,SONN'IDYLL Retreats e.G.,SMB,pro,Aline Perles,,true,,,OFF,OFF,,,,V,,,,,,,,,,V,,,OFF,OFF,OFF,,,,,,V,,,,,,,,3
68b07ca02302dce34a4ade51,ANANA HOMES,SMB,pro,Tatiana Del Rosario,,true,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,OFF,,,,,,,,1
6512ec7058d8d49adbb30b06,Going Coastal Property Management,SME,pro,Benjamin Lockard,,true,,,,OFF,,,,,,,,,,,,,,,,,V,,,,,,,,,V,V,,,,,,3
5d5c49b7ef0315001f6ee607,Portoro Homes,Enterprise,enterprise,Daniela Collazo,,true,,,V,OFF,,,V,V,,,V,V,,V,V,,,,,,V,V,,,,,,V,V,V,V,,,,,,13
652fda962c12214e3195d48a,Nook Stays,Mid-Market,pro,Carla Scimia,,true,,,,,,,,,,V,V,,,,V,,,,,,,,,,,,,,,,,,,,,,3
6033f7b0ae5e6f002fd51303,Hallson Hospitality Co.,SME,pro,Alexandra Laframboise,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,V,,,,,,2
675577572b8de62488c9fb72,Luxstay,Mid-Market,pro,Steven Brumwell,,true,V,,,V,,,,V,,,V,V,,,V,V,V,V,,V,V,V,V,,,,V,V,V,,,,,,V,,17
69e0cac684f30b81799ba699,BMG NICE CONCIERGERIE,Mid-Market,pro,William Moal,,true,,,,,,,,,,,,,,,,,,V,,,V,,,,,,,,,,,,,,,,2
6a270d0f4b2eed6c34919d5f,Luxury Getaways,Mid-Market,pro,Tove May,,true,V,,V,V,,V,V,V,,,V,,,,V,,,V,,V,V,V,V,,V,,,V,V,,V,,,,V,V,19
69bd58ec4a4da1c92d8bc402,VOL HOSTING,SME,pro,Matthew Bonasera,,true,,,,OFF,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,1
68b8480d5ae37cf73089f796,LOKA,SMB,pro,Aline Perles,,true,,,,,,,V,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,,2
67698db4309e10ff8a2b748a,Easilets Limited,Mid-Market,pro,Joaquin Benitez,,true,V,,V,,,,V,V,,,,V,,,V,,V,,,,V,,V,,,,,,,,,,,,,,9
67743591892a35ba99f8ca84,Fresh Start Property Management,SMB,pro,Guesty Support,,true,V,,,V,,V,,,,V,,,,,,,,,,V,V,,,,,,,,,,,,,,V,,7
69f17a1b4b8dbace6132d6d9,Mingo Canas,SMB,pro,Guesty Support,,true,V,,V,V,,,V,V,,,V,,,,V,,,V,,,V,,V,,V,,V,,V,,,,,,V,,14
696e0505b558d35d8ff05dbe,Salt & City Stays,Mid-Market,pro,Courtney Trow,,true,V,,,,,,OFF,,,,,V,,,,,,,,,V,,,,,,,,,,,,,,,V,4
6811a82943c69c248b3fcb2b,wowstay,Mid-Market,pro,Sharine Duran,,true,,,,,,,,V,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,2
672a28cdbe4aa729794a5910,Stay in Iceland,SMB,pro,Giorgia Ruocci,,true,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
68d6d384455d7fda436118ca,Scenic Stays,Enterprise,enterprise,Tatiana Figueroa,,true,V,,V,OFF,,,V,OFF,,,V,,,,V,,,V,,,V,,,,V,,,,V,V,V,,,,,,11
644296ae8062130039e4a8f9,Virtual Homes Realty,Mid-Market,pro,Tove May,,true,V,,V,V,,V,V,V,,V,V,,,V,V,,,V,,V,V,V,V,,V,,,,V,,V,,,,,,18
655346f4ac25e87d1056b160,Stay Homy,Mid-Market,pro,Rafael Merchán,,true,,,,OFF,,,,,,,,,,,V,,V,V,,V,V,,,,,,,,,,,,,,,,5
698643d7c43dd1a712877d97,Wilder Waters Vacation Rental Management Inc,Mid-Market,pro,Francine Boateng,,true,V,,V,V,,V,,,,V,,,,,,,,,,V,,V,,,,,,,,,,,,,,,7
67f01c8f48a9aa094fae1a6a,William Andrade,SMB,pro,Guesty Support,,true,V,,V,V,,V,V,,,V,,V,,V,V,V,,,,V,V,V,V,V,V,,V,V,V,V,V,,,,V,V,23
5d6d5ce1229c8c0020c217ae,Horseshoe Bay Living,SME,pro,Cameron Gray,,true,V,,,,,,V,,,,,,V,V,V,,,,,V,V,,,,,,,V,,,,,,,,,8
65e11cec79b43b53e1af5c81,Synergy Rental Group,Mid-Market,pro,Diana Chalita,,true,,,,,,,,,,,,,,,,V,,,,,,,,,V,,,,,,,,,,,,2
6994ba6006158b9341e7e0a2,Marisol & Co. Hospitality Group,Mid-Market,pro,Francine Boateng,,true,,,,,,,,,,V,,,,,,,,,,,V,V,,,,,,V,,,,,,,V,,5
662c7b0c713d3ca356f497cb,Freedom Vacation Rentals,Mid-Market,pro,Oscar Nomura,,true,,,V,OFF,,V,V,,,V,V,V,,,,,V,V,,V,V,V,V,,,,,,V,V,,,,,,,14
6639b053af65b5a61d2cec4c,Clifton Partners Property,Mid-Market,pro,Zoe Jiang,,true,V,,,OFF,,V,V,V,,,V,V,,V,V,,V,V,,V,V,OFF,V,V,,,V,V,V,,,,,,OFF,V,18
66d07cd5f48715e4ecea2688,Vivendos Homes SL,SMB,pro,Ander Vicente,,true,V,,V,,,,,,,,V,,,V,V,,V,,,,V,V,V,,,,,,,,,,,,,V,10
693fe0317e1715aa98c354f6,Ilic Corporation,SMB,pro,Guesty Support,,true,V,,V,,,,,,,,,,,,V,,,,,,V,,,,,,,,,,,,,,,V,5
68cbee25467ac68da2e582a7,Nordic Guest AB,SMB,pro,Giorgia Ruocci,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,1
69e250520f8cce78dc112886,Vacant Nests,Mid-Market,pro,Guesty Support,,true,,,,,,,,,,,,,,,,,,,,V,V,,,,,,,,V,,,,,,,V,4
63f77f4e7e251b0030c1464a,Cloud9,Mid-Market,pro,Matthew Bonasera,,true,V,,V,V,,,V,V,,,,,,,V,,V,V,,V,V,V,V,,V,,V,,,,V,,,,,V,16
65351c644892a1c2b05f9e34,AIR MGMT,SME,pro,Benjamin Lockard,,true,V,,V,,,,V,V,,V,,,,V,V,V,,,,V,V,V,,,,,,,V,,,,,,,V,13
6840ab56ca0d576ff1aa1e3a,UAB Domillion,Mid-Market,pro,Ayman Hazm,,true,,,,,,,,,,,,,,,,,,V,,V,,,,,,,,,V,,,,,,,,3
65fbdfd0d916089814834489,Praia Villas,Mid-Market,pro,Rebecca Virgin,,true,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,2
660583ed73200f683ecf3134,OutpostX,Mid-Market,pro,Diana Chalita,,true,,,V,V,,,V,,,,,,,,,V,,V,,V,,,,,,,,,V,,,,,,,,7
685065549bf7f8c07ec24d1f,Coast to Coast Connections,SMB,pro,Tatiana Del Rosario,,true,,,V,V,,V,V,V,,V,,V,,V,V,,,V,,V,V,V,,V,,,,V,V,V,V,,,,V,V,20
6862ebb9b12c774daba25021,Royal Vista Vacations Homes Co. LLC,Mid-Market,pro,Courtney Trow,,true,,,,V,,,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
68890ecea14c863e5df1290d,KSN Real Estate,SMB,pro,Dana Evans,,true,V,,V,V,,,V,,,,V,V,,,,,V,,,,V,V,V,V,V,,,,V,V,,,,,V,V,16
6350a5240e693e0030bf2c4e,Peachy Properties,Mid-Market,pro,Rebecca Virgin,,true,,,,,,,OFF,,,,,,,,V,,,,,,OFF,,OFF,,,,V,,,,V,,,,,OFF,3
668f4d5b3a1924cbf20ceb9b,NextGen Furnished Rentals LLC,Mid-Market,pro,Francine Boateng,,true,V,,,,,,V,V,,V,V,V,,V,V,,,,,V,V,V,V,,V,,,V,,,,,,,,V,15
63cfe630ecbfb30039426da8,Maxwell Residences,Mid-Market,pro,Benjamin Lockard,,true,,,,OFF,,,OFF,,,OFF,,OFF,,V,OFF,,,,,V,,,,,,,V,,V,,,,,,,,4
67d362f57468c0a23a0281f5,Stay Portland,SME,pro,Stacy Wesson,,true,V,,,,,,V,,,,,,,,,,,,,,V,V,,,,,,,,,,,,,,,4
654656eac66d810b8ce078ac,"Martinek Management, Inc.",Mid-Market,pro,Carlos Villarreal,,true,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,,,1
69f45411a36ffdd106868926,5starbalivilla,Mid-Market,pro,Zoe Jiang,,true,,,V,,,,V,,,,V,,,,,,,V,,,,V,,,,,,,,,,,,,,,5
692739cf51ad620fe8272e74,Fripp Island Golf & Beach Resort,SME,pro,Cameron Gray,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,1
6601f8d2c9d2b0a68e714a68,"Navigate Stays, Inc.",Mid-Market,pro,Audrey Puylaert,,true,,,,,,,,,,,,,,,,,,,,,,V,,,,,,,,,,,,,,,1
5db0a5a602bcef001fed7da1,GreatStay,Mid-Market,pro,Joaquin Benitez,,true,,,,,,,,,,,,,,OFF,,,,,,,,V,,,,,,,,,,,,,,,1
5cf3120c0f6abc001ff04f2e,Hello Host,Mid-Market,pro,Rebecca Virgin,,true,,,V,,,,,V,,,,,,V,V,,,,,,V,V,,,,,,,V,,,,,,,,7
