Account ID,Account Name,Package,Segment,Active paying account,HQ type,Agent Category,Agent Name,Agent Active,Agent Created At,Agent Run Completed At,Agent Run Status,Agent Run Output
5a68a9b91e2ba70015056bc6,Kevin Boer,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:47:40 PM","Jul 22, 2026, 7:38:58 PM",FAILED,Agent execution failed
5a68a9b91e2ba70015056bc6,Kevin Boer,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 5:47:46 PM","Jul 22, 2026, 7:39:03 PM",DONE,"Scored 1 reservation; all scored Low or Medium, no action needed."
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,false,"Jul 22, 2026, 5:47:57 PM","Jul 22, 2026, 6:39:27 PM",DONE,Reviewed 9 reservations checking in within the next 24 hours; all 9 need attention.
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:48:40 PM","Jul 23, 2026, 12:38:52 AM",DONE,"Scanned 0 inquiries, no action needed."
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 5:48:40 PM","Jul 22, 2026, 8:38:52 PM",DONE,"Scanned 0 inquiries, no action taken."
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:50:30 PM","Jul 23, 2026, 12:39:00 AM",DONE,Done: No reviews to process: Scanned 0 reviews.
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 5:50:30 PM","Jul 22, 2026, 8:38:51 PM",FAILED,Agent execution failed
621973f87008bb0033bd4947,Bear Stay LLC,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 5:50:58 PM","Jul 23, 2026, 12:40:18 AM",DONE,"Scored 25 reservations; 9 flagged as High or Critical risk, Administration tasks created."
6470a2c5bf09b100435fa18c,Del Mar Vacations,pro,SME,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 5:53:14 PM","Jul 22, 2026, 5:55:07 PM",DONE,"```json
{
  ""short"": ""Action needed 159 reservations flagged with $501,965.82 underpaid: Scanned 1917 total; review before month-end close."",
  ""long"": ""This month's unpaid reservation scan evaluated "
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 6:11:19 PM","Jul 23, 2026, 12:39:03 AM",FAILED,Agent execution failed
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 6:11:19 PM","Jul 22, 2026, 8:39:10 PM",DONE,No double bookings detected across scanned listings.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 6:12:24 PM","Jul 22, 2026, 10:39:11 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 6:14:25 PM","Jul 23, 2026, 12:38:52 AM",DONE,Sweep completed with no inquiries to process.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 6:14:25 PM","Jul 22, 2026, 8:38:52 PM",DONE,No inquiries were available to scan in this sweep.
67891f000560667fb69d98af,Soltire Stays,pro,Mid-Market,true,,ACCOUNTING,Advance deposit checker,true,"Jul 22, 2026, 6:17:20 PM","Jul 22, 2026, 6:20:03 PM",DONE,Action needed 98 reservations with outstanding advanced deposits: 124 scanned this period.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,OPERATIONS,Stay status reconciler,true,"Jul 22, 2026, 6:17:44 PM","Jul 23, 2026, 12:39:21 AM",DONE,All 4 in-stay reservations already had consistent stay status; nothing to correct.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 6:19:47 PM","Jul 23, 2026, 12:38:59 AM",DONE,Done No reviews to process: 0 scanned.
668ffa2ff6abdb39ff57bb6f,O-Lac inc,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 6:19:47 PM","Jul 22, 2026, 8:38:53 PM",FAILED,Agent execution failed
67891f000560667fb69d98af,Soltire Stays,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 6:20:52 PM","Jul 22, 2026, 11:39:14 PM",DONE,No inquiries were found to process in this sweep.
67891f000560667fb69d98af,Soltire Stays,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 6:20:52 PM","Jul 22, 2026, 7:39:00 PM",DONE,"Scanned 0 inquiries, no action required."
67891f000560667fb69d98af,Soltire Stays,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 6:23:06 PM","Jul 22, 2026, 11:39:15 PM",FAILED,Agent execution failed
6051f000c60c59002ca9341d,Ian Jarrett,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 6:24:36 PM","Jul 22, 2026, 11:39:18 PM",DONE,No double bookings detected across scanned listings.
6051f000c60c59002ca9341d,Ian Jarrett,pro,SME,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 6:24:36 PM","Jul 22, 2026, 7:39:13 PM",DONE,No double bookings detected across scanned listings.
6051f000c60c59002ca9341d,Ian Jarrett,pro,SME,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 6:25:45 PM","Jul 22, 2026, 11:39:33 PM",DONE,"Scored 11 reservations; 1 flagged as High risk, Administration task created."
63fcbdb08d3003003df423bb,"Jon, Bellwether Property",pro,Mid-Market,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 6:32:43 PM","Jul 22, 2026, 6:48:12 PM",DONE,"```json
{
  ""short"": ""Scanned 110 reservations; 20 have open commitments, 14 notes posted and 6 could not be posted."",
  ""long"": ""Scanned 110 upcoming and in-stay reservations; 20 have promises to the"
69ba95974a4da1c92d8bc2ec,MELISSA HOSPITALITY SINGLE MEMBER S.A.,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 6:47:13 PM","Jul 22, 2026, 9:39:12 PM",DONE,"Scanned 0 inquiries, no action taken."
698e53ac9ac3e61b0163e77a,Sun Haven Collection,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 6:47:35 PM","Jul 22, 2026, 6:48:55 PM",DONE,Done **All 10 reviewed templates look solid**: 10 listings scanned; no changes suggested.
69ba95974a4da1c92d8bc2ec,MELISSA HOSPITALITY SINGLE MEMBER S.A.,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 6:50:19 PM","Jul 22, 2026, 9:39:14 PM",DONE,Done No reviews to process: 0 scanned.
6a49495151a9cc0a45fe2ad2,3L Properties,pro,SMB,false,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 6:56:56 PM","Jul 22, 2026, 9:39:15 PM",DONE,Done No reviews scanned.
6a49495151a9cc0a45fe2ad2,3L Properties,pro,SMB,false,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 6:57:58 PM","Jul 22, 2026, 9:39:15 PM",DONE,No double bookings detected in this scan.
6a49495151a9cc0a45fe2ad2,3L Properties,pro,SMB,false,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 6:58:14 PM","Jul 22, 2026, 11:39:08 PM",FAILED,Agent execution failed
67e1b8e0c8b52d834dcb8b0d,Stay NJ,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 7:02:13 PM","Jul 22, 2026, 10:39:21 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
64908860b7fd2a002ceaa505,Arivia Villas,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:12:29 PM","Jul 22, 2026, 9:39:04 PM",DONE,"Failed: No reviews scanned or processed: Scanned 1 review, 0 eligible."
64908860b7fd2a002ceaa505,Arivia Villas,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 7:13:40 PM","Jul 22, 2026, 9:39:29 PM",DONE,"Scored 10 reservations; all scored Low or Medium, no action needed."
64908860b7fd2a002ceaa505,Arivia Villas,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 7:14:08 PM","Jul 22, 2026, 9:39:06 PM",DONE,No double bookings detected across scanned listings.
625eabc1e6143d003241451b,Tanya Svoboda,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 7:16:42 PM","Jul 23, 2026, 12:39:09 AM",DONE,"Scanned 0 inquiries, no action taken."
625eabc1e6143d003241451b,Tanya Svoboda,pro,Mid-Market,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 7:16:42 PM","Jul 22, 2026, 8:39:00 PM",DONE,No inquiries were scanned in this sweep.
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:18:29 PM","Jul 23, 2026, 12:39:11 AM",DONE,Failed: No reviews scanned or processed.
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:18:29 PM","Jul 22, 2026, 8:38:58 PM",FAILED,Agent execution failed
62cc441b4613d60033629136,Memories Vacation Home Management,pro,SME,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 7:19:25 PM","Jul 22, 2026, 7:21:20 PM",DONE,"```json
{""short"":""Action needed **9 cities have tax setup differences**: 229 properties scanned; review outliers in Kissimmee and Davenport."",""long"":""This tax configuration audit scanned 229 propertie"
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 7:20:27 PM","Jul 22, 2026, 7:42:17 PM",DONE,"```json
{
  ""short"": ""Scanned 136 reservations; 16 have open commitments, 10 notes posted and 6 could not be posted."",
  ""long"": ""Scanned 136 upcoming and in-stay reservations; 16 have promises to the"
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,OPERATIONS,Maintenance tracker,true,"Jul 22, 2026, 7:20:41 PM","Jul 22, 2026, 7:27:30 PM",DONE,Done **No maintenance tasks in the last 60 days**: 0 properties flagged.
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 7:21:06 PM","Jul 23, 2026, 12:39:13 AM",DONE,"Scanned 0 inquiries, no action taken."
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 7:21:06 PM","Jul 22, 2026, 8:39:10 PM",DONE,Sweep completed with no inquiries to process.
68dcb569455d7fda43611a67,Rajur Holdings,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 7:21:06 PM","Jul 22, 2026, 7:23:53 PM",DONE,No inquiries were scanned in this sweep.
68f032f8e4f9efbe702b8d4a,Big Island Vacation Properties,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:26:02 PM","Jul 22, 2026, 10:39:11 PM",DONE,Done No reviews scanned.
68f032f8e4f9efbe702b8d4a,Big Island Vacation Properties,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 7:26:06 PM","Jul 22, 2026, 10:39:32 PM",DONE,"Scored 7 reservations; all scored Low or Medium, no action needed."
62cc441b4613d60033629136,Memories Vacation Home Management,pro,SME,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 7:27:46 PM","Jul 22, 2026, 10:40:14 PM",DONE,Reviewed 34 reservations checking in within the next 24 hours; all 34 need attention.
6955293d3b2d1f36d1b33d85,Petrus Fourie,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 7:40:29 PM","Jul 22, 2026, 10:39:12 PM",DONE,No double bookings detected during scan.
6955293d3b2d1f36d1b33d85,Petrus Fourie,pro,SMB,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 7:40:47 PM","Jul 22, 2026, 10:39:13 PM",DONE,"Scored 1 reservation; all scored Low or Medium, no action needed."
69c0b77e0dbdf1eea85fc3c2,Booking,pro,SMB,true,,OPERATIONS,Cleaning conflict detector,true,"Jul 22, 2026, 7:51:07 PM","Jul 22, 2026, 10:39:06 PM",DONE,Done **No cleaning schedule conflicts**: schedule is clear.
69c0b77e0dbdf1eea85fc3c2,Booking,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:52:23 PM","Jul 23, 2026, 12:39:11 AM",FAILED,Agent execution failed
69c0b77e0dbdf1eea85fc3c2,Booking,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 7:52:23 PM","Jul 22, 2026, 8:39:18 PM",FAILED,Agent execution failed
5dc4724781b892001fd17fdc,Cyclinn,pro,SME,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 7:55:50 PM","Jul 22, 2026, 7:58:05 PM",DONE,Done **All cities share consistent tax setups**: 384 properties scanned; no variances.
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 8:00:51 PM","Jul 22, 2026, 10:38:57 PM",FAILED,Agent execution failed
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 8:02:05 PM","Jul 22, 2026, 8:02:43 PM",DONE,"Action needed 8 reservations flagged with $9,287.53 underpaid: Scanned 17 reservations; review before month-end close."
647df114dead930054e452db,Home Free Furnished Rentals,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 8:04:07 PM","Jul 22, 2026, 10:39:11 PM",FAILED,Agent execution failed
647df114dead930054e452db,Home Free Furnished Rentals,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 8:04:16 PM","Jul 23, 2026, 12:38:53 AM",DONE,"Scanned 0 inquiries, no action needed."
679ce0ac85f74b5fe968cf7e,Trails to Ales Realty LLC,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 8:04:38 PM","Jul 23, 2026, 12:39:07 AM",DONE,"Scanned 0 inquiries, no action taken."
679ce0ac85f74b5fe968cf7e,Trails to Ales Realty LLC,pro,SMB,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 8:05:00 PM","Jul 23, 2026, 12:39:12 AM",DONE,Done No reviews to process: Scanned 0 reviews.
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,COMMUNICATIONS,Negative review challenger,true,"Jul 22, 2026, 8:08:55 PM","Jul 22, 2026, 11:38:53 PM",DONE,No eligible bad reviews in the last 24 hours; nothing to review.
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 8:09:21 PM","Jul 22, 2026, 10:39:02 PM",FAILED,Agent execution failed
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,OPERATIONS,Commitment keeper,true,"Jul 22, 2026, 8:10:30 PM","Jul 22, 2026, 10:39:16 PM",DONE,Scanned 8 reservations; 5 have open commitments and all notes were posted.
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,OPERATIONS,Inquiry expiry manager,true,"Jul 22, 2026, 8:10:43 PM","Jul 22, 2026, 10:39:12 PM",DONE,"Scanned 0 inquiries, no action required."
6901f1fc32feafcbded99b08,Atmos properties,pro,SMB,true,,OPERATIONS,Review to task dispatcher,true,"Jul 22, 2026, 8:11:49 PM","Jul 22, 2026, 11:39:10 PM",DONE,No bad reviews in the last 24 hours; no maintenance action needed.
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 8:14:52 PM","Jul 22, 2026, 9:11:19 PM",DONE,Done **All reviewed templates look solid**: 23 listings scanned; no changes suggested.
6a1f5115bd25c7223a4a9a91,Hostin,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 8:17:06 PM","Jul 22, 2026, 8:20:50 PM",DONE,Done **Saved-replies review completed**: 61 listings scanned; 1 listing reviewed.
6a1f5115bd25c7223a4a9a91,Hostin,pro,Mid-Market,true,,COMMUNICATIONS,Saved replies optimizer,true,"Jul 22, 2026, 8:17:06 PM","Jul 22, 2026, 8:19:56 PM",DONE,Done **All 61 listings skipped**: No saved replies to review this cycle.
6a1f5115bd25c7223a4a9a91,Hostin,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 8:24:10 PM","Jul 22, 2026, 9:39:17 PM",DONE,Failed: No reviews processed; scanned count incomplete.
69430522b144f2e7b105cf04,Suitesecu Rentals,pro,SMB,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 8:38:46 PM","Jul 22, 2026, 11:39:24 PM",DONE,Today's check-in readiness run could not be completed; review any imminent check-ins manually.
69430522b144f2e7b105cf04,Suitesecu Rentals,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 8:39:16 PM","Jul 22, 2026, 9:39:17 PM",DONE,Scanned 5 listings on 2026-07-22; no double bookings detected.
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,COMMUNICATIONS,Review response master,true,"Jul 22, 2026, 9:06:12 PM","Jul 22, 2026, 10:38:52 PM",DONE,Done: No reviews scanned in this run.
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,FINANCE,Tax Configuration Audit,true,"Jul 22, 2026, 9:06:29 PM","Jul 22, 2026, 9:06:57 PM",DONE,Action needed **1 city has inconsistent tax configurations**: 13 properties scanned; 3 distinct setups in Albufeira.
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,FINANCE,Unpaid reservation tracker,true,"Jul 22, 2026, 9:07:12 PM","Jul 22, 2026, 9:07:38 PM",DONE,Action needed 4 reservations flagged with $624.99 underpaid: Scanned 230 reservations; review before month-end close.
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,OPERATIONS,Risky reservation detector,true,"Jul 22, 2026, 9:09:57 PM","Jul 22, 2026, 10:39:34 PM",DONE,"Scored 20 reservations; 3 flagged as High risk, Administration tasks created."
66a3c50b54a137fab72e3e5e,Conserjeria Sierra Madrid,pro,Mid-Market,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 9:11:16 PM","Jul 22, 2026, 10:38:53 PM",DONE,Scanned 2 listings; no double bookings detected.
66847af24bd396ee968c2ea3,The Hill's Posh Lifestyle Experience LLC,pro,Mid-Market,true,,OPERATIONS,Check-in readiness,true,"Jul 22, 2026, 9:14:23 PM","Jul 22, 2026, 11:39:13 PM",DONE,Reviewed 7 reservations checking in within the next 24 hours; all 7 need attention.
5cae1cd01963d20020ac1a48,STAE-Homes,pro,Mid-Market,true,,DISTRIBUTION,Airbnb quality detector,true,"Jul 22, 2026, 9:25:13 AM","Jul 22, 2026, 10:26:16 AM",DONE,
5b45b51856881a00bb767d5d,TravelHost Africa,pro,SMB,true,,OPERATIONS,Calendar conflict detector,true,"Jul 22, 2026, 9:39:13 PM","Jul 22, 2026, 10:39:11 PM",DONE,No double bookings detected during scan.
